"cd_UGestora","dt_Ano","nu_Contrato","nu_Aditivo","dt_Assinatura","de_Motivo","vl_Aditivo","dt_MesAno","dt_Aditado"
"201113","2012","000582011","00012012","27/4/2012 00:00:00","Primeiro aditivo de prorrogação de prazo, mantendo o valor original do contrato.","0,0000","002013","27/12/2012 00:00:00"
"201113","2010","000632005","00012005","3/10/2005 00:00:00","Acréscimo de 3.97199% ao valor inicialmente contratado, conforme Atr. 65 Par. 01.","1339,2000","002013",""
"201113","2012","000652012","00012012","26/9/2012 00:00:00","Primeiro Termo Aditivo de prazo mantendo o valor original do contrato.","268969,8900","002013","31/12/2012 00:00:00"
"201113","2012","000662012","00012012","26/8/2012 00:00:00","Primeiro termo aditivo de prorrogação de prazo, mediante acordo entre as partes, mantendo o valor original do contrato.","609480,4000","002013","26/12/2012 00:00:00"
"201113","2014","000662014","00000001","26/5/2014 00:00:00","PROBLEMAS NA EXECUCAO DO CONTRATO.","0,0000","082014","30/7/2014 00:00:00"
"201113","2014","000662014","00000002","25/7/2014 00:00:00","PROBLEMAS NA EXECUCAO DO CONTRATO E COMPATIBILIDADE COM A CONTINUIDADE DAS AULAS.","0,0000","072014","30/9/2014 00:00:00"
"201113","2014","000662014","00012014","26/5/2014 00:00:00","PROBLEMAS NA EXECUCAO DO CONTRATO.","0,0000","112014","30/7/2014 00:00:00"
"201113","2014","000662014","00022014","25/7/2014 00:00:00","PROBLEMAS NA EXECUCAO DO CONTRATO E COMPATIBILIDADE COM A CONTINUIDADE DAS AULAS.","0,0000","112014","30/9/2014 00:00:00"
"201113","2014","000662014","00032014","5/9/2014 00:00:00","ATRASO NA EXECUCAO DOS SERVICOS.","0,0000","102014","30/11/2014 00:00:00"
"201113","2014","000662014","00042014","3/11/2014 00:00:00","QUESTOES DE ORDEM TECNICA E ATRASO NA EXECUCAO DOS SERVICOS.","0,0000","122014","30/1/2015 00:00:00"
"201113","2013","000692012","TP162013","1/7/2013 00:00:00","DIVERSOS","1453143,3100","072013","31/12/2013 00:00:00"
"201113","2014","000692012","TP412014","1/7/2014 00:00:00","PRAZO","1,0000","072014","31/12/2014 00:00:00"
"201113","2011","000742010","00012011","1/8/2011 00:00:00","Aditivo de prazo para concusão da Obra.","926180,2500","002013","30/6/2012 00:00:00"
"201113","2015","000752015","00012015","20/7/2015 00:00:00","ADITAMENTO DE VALOR DA-SE AO FATO DE QUE O PROJETO INICIAL CONTEMPLAVA APENAS A RECUPERACAO DA ESTRUTURA METALICA, MAS PARA A ENTREGA DO GINASIO VIU-SE NECESSIDADE DE PINTURA DAS PAREDES E TANTO NO PI","17449,7500","112015","29/2/2016 00:00:00"
"201113","2014","000772008","TP082008","1/7/2014 00:00:00","PRAZO","1,0000","072014","31/12/2014 00:00:00"
"201113","2014","001132014","00012014","20/10/2014 00:00:00","ATRASO NA EXECUCAO DA OBRA E FALTA DE REPASSE DE RECURSOS POR PARTE DO GOVERNO DO ESTADO.","0,0000","102014","23/3/2015 00:00:00"
"201113","2015","001132014","00022015","4/12/2015 00:00:00","EM VIRTUDE DO ATRASO NA EXECUCAO DA OBRA.","0,0000","122015","4/7/2016 00:00:00"
"201113","2015","001222014","00012014","15/7/2014 00:00:00","EM VIRTUDE DE PROBLEMAS TECNICOS.","0,0000","112015","25/12/2014 00:00:00"
"201113","2015","001222014","00022014","8/12/2014 00:00:00","EM VIRTUDE DE PROBLEMAS TECNICOS.","0,0000","112015","25/3/2015 00:00:00"
"201113","2015","001222014","00032015","25/3/2015 00:00:00","EM VIRTUDE DE PROBLEMAS TECNICOS.","0,0000","092015","31/12/2015 00:00:00"
"201113","2016","001232014","00022016","5/1/2016 00:00:00","EM VIRTUDE DE ATRASOS DE REPASSE.                                                                                                                                                                       ","0,0000","052016","16/10/2016 00:00:00"
"201113","2016","001252014","00012016","18/5/2015 00:00:00","EM VIRTUDE ATRASOS DE REPASSE                                                                                                                                                                           ","0,0000","052016","19/11/2015 00:00:00"
"201113","2016","001252014","00022016","21/1/2016 00:00:00","EM VIRTUDE DE ATRASOS NO REPASSE                                                                                                                                                                        ","0,0000","042016","19/8/2016 00:00:00"
"201113","2016","001272014","00012015","4/5/2015 00:00:00","EM VIRTUDE DE ADEQUACAO NO PROJETO PELA CAIXA ECONOMICA FEDERAL, FOI FEITO UMA READEQUACAO NA PLANILHA VENCEDORA.                                                                                       ","-464788,1000","052016","14/4/2016 00:00:00"
"201113","2016","001272014","00022016","1/4/2016 00:00:00","EM VIRTUDE DE ALTERACOES NO PROJETO.                                                                                                                                                                    ","0,0000","042016","27/9/2016 00:00:00"
"201113","2015","001412014","00012014","2/12/2014 00:00:00","A REFERIDA PRORROGACAO CONTRATUAL SE JUSTIFICA EM FUNCAO DE SEVERAS SITUACOES CLIMATICAS, COM GRANDE AUMENTO DA INTENSIDADE DAS CHUVAS, COMPROMETENDO O ANDAMENTO DA OBRA, ENTAO TEM SE NECESSARIO A PRO","0,0000","022015","1/4/2015 00:00:00"
"201113","2015","001412014","00022015","6/5/2015 00:00:00","EM VIRTUDE DE PROBLEMAS DE ORDEM TECNICA DE ENGENHARIA CIVIL NA EXECUCAO DAS OBRAS.","0,0000","052015","3/9/2015 00:00:00"
"201113","2015","001412014","00032015","16/9/2015 00:00:00","EM VIRTUDE DE ATRASOS NA OBRA.","0,0000","102015","31/12/2015 00:00:00"
"201113","2016","001412014","00042015","28/12/2015 00:00:00","EM VIRTUDE ATRASO NA OBRA                                                                                                                                                                               ","0,0000","042016","30/12/2016 00:00:00"
"201113","2010","001612005","00012006","2/5/2006 00:00:00","Acréscimo de 6,12286% ao valor inicialmente contratado, conf. Art. 65 Par. 1º.","2485,8900","002013",""
"201113","2010","001852005","00012006","3/4/2006 00:00:00","Acréscimo de 5,7892% (cinco vírgula sete oito nove dois por cento) ao contrato inicialmente contratado, conforme Lei 8666/93 e suas alterações posteri","2419,5600","002013",""
"201113","2012","0064A2012","00012012","11/9/2012 00:00:00","Primeiro termo aditivo de prorrogação de prazo, mediante acordo entre as partes, mantendo o valor original do contrato.","105312,5000","002013","11/12/2012 00:00:00"
"201113","2015","010822015","00012015","20/7/2015 00:00:00","ADITAMENTO DA-SE AO FATO DE QUE O PROJETO INICIAL CONTEMPLAVA A MELHORIA DE 7 POSTOS, COM O INICIO DAS CHUVAS O PSF DO PASTO NOVO TEVE PROBLEMAS DE INFILTRACAO, POR ESSE MOTIVO VIU-SE NECESSIDADE DE I","15208,4000","112015","13/1/2016 00:00:00"
"201113","2016","010912015","00012016","14/1/2016 00:00:00","EM VIRTUDE DE SERVICOS NAO PREVISTOS EM PLANILHA.                                                                                                                                                       ","0,0000","022016","14/4/2016 00:00:00"
"201113","2016","010912015","00022016","13/4/2016 00:00:00","EM VIRTUDE DE ATRASOS NA OBRA.                                                                                                                                                                          ","0,0000","052016","30/12/2016 00:00:00"
"201113","2013","C70012013","CC712013","1/7/2013 00:00:00","DIVERSOS","145003,4600","072013","31/12/2013 00:00:00"
"201113","2016","CC3412013","00012013","31/12/2013 00:00:00","FALTA DE EMPENHAMENTO E PAGAMENTO                                                                                                                                                                       ","0,0000","052016","31/12/2016 00:00:00"
"201113","2014","CC3512013","CC132013","1/7/2014 00:00:00","PRAZO","1,0000","072014","31/12/2014 00:00:00"
"201113","2014","TP2012013","TP022013","1/7/2014 00:00:00","PRAZO","1,0000","072014","31/12/2014 00:00:00"
"201113","2014","TP3012013","TP032013","1/7/2014 00:00:00","POR PRAZO","1,0000","072014","31/12/2014 00:00:00"
"201114","2015","000012015","00012015","30/12/2015 00:00:00","PRAZI","48000,0000","062015","31/12/2016 00:00:00"
"201114","2014","000062014","00012014","1/9/2014 00:00:00","ADITIVO DE PRAZO.","0,0000","092014","3/3/2015 00:00:00"
"201114","2016","000062015","00012016","1/2/2016 00:00:00","ADITIVO DE PRAZO E VALOR                                                                                                                                                                                ","96800,0000","042016","2/4/2016 00:00:00"
"201114","2013","000082013","00012013","10/5/2013 00:00:00","ADITIVO DE PRAZO E PREÇO POR NECESSIDADE E COMPLEMENTAÇÃO DA OBRA","0,0000","052013","15/10/2013 00:00:00"
"201114","2013","000092013","00012013","10/5/2013 00:00:00","PARA COMPLEMENTAÇÃO DOS ASPECTOS TÉCNICOS DA OBRA","9514,8900","052013","10/10/2013 00:00:00"
"201114","2015","000112015","00012015","30/12/2015 00:00:00","PRAZO","0,0000","062015","31/12/2016 00:00:00"
"201114","2015","000132015","00012015","13/3/2015 00:00:00","ADITIVO DE AUMENTO DE VALOR","36824,8000","042015","20/6/2015 00:00:00"
"201114","2015","000152015","00012015","30/12/2015 00:00:00","PRAZO","0,0000","062015","31/12/2016 00:00:00"
"201114","2016","000152015","00022016","1/2/2016 00:00:00","ADITIVO DE VALOR E PRAZO                                                                                                                                                                                ","27098,0000","042016","2/4/2016 00:00:00"
"201114","2016","000172015","00012016","1/3/2016 00:00:00","ADITIVO DE PRAZO E VALOR                                                                                                                                                                                ","5225,0000","042016","2/4/2016 00:00:00"
"201114","2013","000212012","00012012","1/7/2013 00:00:00","Prorrogação de tempo","0,0000","072013","31/12/2013 00:00:00"
"201114","2013","000212012","00212012","1/7/2013 00:00:00","ADITIVO DE PRAZO","0,0000","072013","31/12/2013 00:00:00"
"201114","2015","000222015","00012015","30/12/2015 00:00:00","PRAZO","0,0000","062015","31/12/2016 00:00:00"
"201114","2015","000292015","00012015","30/12/2015 00:00:00","PRAZO","0,0000","062015","31/12/2016 00:00:00"
"201114","2014","000302013","00012013","31/12/2013 00:00:00","SERVIÇO CONTÍNUO, Art. 57.II, DA LEI 8.666/93.","0,0000","002014","31/12/2014 00:00:00"
"201114","2015","000442014","00012015","10/6/2015 00:00:00","ADITIVO DE PRAZO POR MAIS 12 MESES","0,0000","072015","12/6/2016 00:00:00"
"201114","2013","000452013","00012013","31/12/2013 00:00:00","VIGÊNCIA DO COVÊNIO FUNCEP/PB - 67.0001 - 002/2013","0,0000","122013","31/12/2014 00:00:00"
"201114","2015","000452014","00012015","10/6/2015 00:00:00","ADITIVO DE PRAZO, POR MAIS 12 MESES.","0,0000","072015","12/6/2016 00:00:00"
"201114","2016","000452015","00012016","19/1/2016 00:00:00","AUMENTO DE PRAZO E VALOR                                                                                                                                                                                ","67132,5800","042016","31/12/2016 00:00:00"
"201114","2013","000462013","00012013","31/12/2013 00:00:00","VIGÊNCIA DO CONVÊNIO FUNCEP/PB - 67.0001  - 002/2013","0,0000","122013","31/12/2014 00:00:00"
"201114","2016","000462015","00012016","19/1/2016 00:00:00","AUMENTO DE VALOR E PRAZO                                                                                                                                                                                ","149876,5000","042016","31/12/2016 00:00:00"
"201114","2015","000472015","00012015","30/12/2015 00:00:00","PRAZO","0,0000","062015","31/12/2016 00:00:00"
"201114","2015","000482014","00012015","10/6/2015 00:00:00","ADITIVO DE PRAZO","0,0000","102015","12/6/2016 00:00:00"
"201114","2013","000572012","00022012","1/7/2013 00:00:00","Prorrogação de tempo","0,0000","072013","31/12/2013 00:00:00"
"201114","2013","000572012","00572012","1/7/2013 00:00:00","ADITIVO DE PRAZO","0,0000","072013","31/12/2013 00:00:00"
"201114","2013","000572013","00012013","31/12/2013 00:00:00","VIGÊNCIA DO CONVÊNIO FUNCEP/PB - 67.0001  - 002/2013","0,0000","122013","31/12/2014 00:00:00"
"201114","2013","000582013","00012013","31/12/2013 00:00:00","VIGÊNCIA DO CONVÊNIO FUNCEP/PB - 67.0001  - 002/2013","0,0000","122013","31/12/2014 00:00:00"
"201114","2013","000742013","00012013","31/12/2013 00:00:00","VIGÊNCIA DO CONVÊNIO FUNCEP/PB - 67.0001  - 002/2013","0,0000","122013","31/12/2014 00:00:00"
"201114","2014","000932013","00012014","1/7/2014 00:00:00","ADITIVO DE PRAZO","0,0000","072014","31/12/2014 00:00:00"
"201114","2015","000932013","00022014","2/1/2015 00:00:00","ADITIVO DE PRAZO","0,0000","012015","31/12/2015 00:00:00"
"201114","2010","000992009","00012009","1/9/2009 00:00:00","ADITIVO PARA AQUISIÇÃO DE GENEROS ALIMENTÍCIOS DESTINADO A MERENDA ESCOLAR.","18944,3700","002013",""
"201114","2014","004442013","00012014","1/7/2014 00:00:00","ADITIVO DE PRAZO","0,0000","072014","31/12/2014 00:00:00"
"201114","2012","100572012","10572012","22/11/2012 00:00:00","ALTERAÇÃO NA EXECUÇÃO E APLICAÇÃO DE MATERIAIS","73166,5800","002013","28/2/2013 00:00:00"
"201115","2014","000072014","00012014","10/1/2014 00:00:00","Aditivo de Prazo.","0,0000","072014","31/12/2014 00:00:00"
"201115","2015","000072014","00022015","1/4/2015 00:00:00","Aditivo de Prazo e Valor","43855,3300","092015","1/4/2015 00:00:00"
"201115","2015","000072014","00032015","1/4/2015 00:00:00","Aditivo de Prazo.","0,0000","092015","13/10/2015 00:00:00"
"201115","2015","000072014","00042015","13/10/2015 00:00:00","Aditivo de Prazo.","0,0000","122015","13/1/2016 00:00:00"
"201115","2016","000072014","00052016","13/1/2016 00:00:00","Prorrogação de Vigência                                                                                                                                                                                 ","0,0000","022016","13/4/2016 00:00:00"
"201115","2013","000472013","00012013","14/4/2013 00:00:00","Prazo.","0,0000","072013","31/12/2013 00:00:00"
"201115","2015","000522014","00012015","23/1/2015 00:00:00","CONSIDERANDO A IMPORTANCIA DA CONCLUSAO DA CLINICA DE FISIOTERAPIA DO MUNICIPIO PACTUADO NO PACTO SOCIAL DA SAUDE ATRAVES DO CONVENIO 020/2013 FIRMADO ENTRE ESTE MUNICIPIO E O GOVERNO DO ESTADO.   CON","0,0000","102015","25/10/2015 00:00:00"
"201115","2016","000732015","00012015","3/11/2015 00:00:00","CONSIDERANDO A IMPORTANCIA DA CONCLUSAO DA CONSTRUCAO DA OBRA DE EXECUCAO E SERVICOS DE PAVIMENTACAO EM PARALELEPIPEDO DA RUA JOAO FIRMINO DA SILVA E RUAS PROJETADAS 01 E02.  CONSIDERANDO QUE ESSE SER","0,0000","012016","4/2/2016 00:00:00"
"201115","2015","000952014","00012015","3/3/2015 00:00:00","CONSIDERANDO A IMPORTANCIA DA CONSTRUCAO DA QUADRA COBERTA COM VESTIARIO NA ESCOLA ANA DA SILVA MEIRA NO SITIO CACHOEIRA DE PEDRA DAGUA NA ZONA RURAL DE MASSARANDUBA  CONSIDERANDO QUE A IMPORTANCIA DE","0,0000","042015","16/9/2015 00:00:00"
"201115","2015","000952014","00022015","15/9/2015 00:00:00","CONSIDERANDO A IMPORTANCIA DA CONCLUSAO DA CONSTRUCAO DA QUADRA ESPORTIVA COBERTA COM VESTIARIO NA ESCOLA MUNICIPAL ANA DA SILVA MEIRA NO SITIO CACHOEIRA DE PEDRA DAGUA.   CONSIDERANDO QUE ESSE SERVIC","0,0000","112015","16/3/2016 00:00:00"
"201116","2011","000052011","00012011","16/11/2011 00:00:00","alterar o valor do contrato original em 25%.","4600,0000","002013","31/12/2011 00:00:00"
"201116","2014","000052014","00012014","2/6/2014 00:00:00","prorroga prazo.","0,0000","072014","2/10/2014 00:00:00"
"201116","2014","000052014","00022014","2/10/2014 00:00:00","prorroga prazo.","0,0000","112014","30/1/2015 00:00:00"
"201116","2015","000072015","00012015","30/12/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","122015","30/11/2016 00:00:00"
"201116","2016","000162016","00012016","30/5/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","052016","28/9/2016 00:00:00"
"201116","2010","000182007","00012007","1/10/2007 00:00:00","dar continuidade a aquisicao de generos alimenticios","2870,0000","002013",""
"201116","2010","000192007","00012007","1/10/2007 00:00:00","dar continuidade a aquisicao de generos alimenticios","2105,0000","002013",""
"201116","2010","000202007","00012007","1/10/2007 00:00:00","dar continuidade a aquisicao de generos alimenticios","2900,0000","002013",""
"201116","2010","000212007","00012007","1/10/2007 00:00:00","dar continuidade a aquisicao de generos alimenticios","2720,0000","002013",""
"201116","2010","000222007","00012007","1/10/2007 00:00:00","dar continuidade a aquisicao de generos alimenticios.","1130,0000","002013",""
"201116","2010","000232007","00012007","1/10/2007 00:00:00","dar continuidade a aquisicao de generos alimenticios.","3413,0000","002013",""
"201116","2010","000242007","00012007","1/10/2007 00:00:00","dar continuidade a aquisicao de generos alimenticios","4790,0000","002013",""
"201116","2011","000262011","00012011","22/12/2011 00:00:00","CONSTITUI O PRESENTE ADITIVO ALTERACAO DO VALOR EM 25%.","10000,0000","002013","31/12/2011 00:00:00"
"201116","2014","000262014","00000001","28/7/2014 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","0,0000","082014","1/12/2014 00:00:00"
"201116","2016","000292016","00012016","7/3/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","-28582,4000","032016","25/7/2016 00:00:00"
"201116","2011","000302010","00012010","12/5/2011 00:00:00","Clausula Primeira - da Alteração do valor contratual aditado. Clausula Segunda - prorroga prazo por 120 (cento vinte) dias.","221602,0800","002013","12/5/2011 00:00:00"
"201116","2011","000302010","00022010","8/9/2011 00:00:00","Prorroga prazo por mais 120 (dias).","0,0000","002013","10/9/2011 00:00:00"
"201116","2011","000302010","00032010","8/9/2011 00:00:00","Prorrogado por mais 120 dias.","0,0000","002013","31/12/2011 00:00:00"
"201116","2016","000302014","00012014","20/11/2014 00:00:00","Prorroga prazo.                                                                                                                                                                                         ","0,0000","042016","23/5/2015 00:00:00"
"201116","2010","000322004","00012007","1/10/2007 00:00:00","prazo maximo para conclusao passa para o dia 28/01/2008","0,0000","002013",""
"201116","2014","000332014","00000001","1/8/2014 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","10500,0000","082014","31/12/2014 00:00:00"
"201116","2014","000332014","00012014","1/8/2014 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","10500,0000","122014","31/12/2014 00:00:00"
"201116","2011","000342011","00012011","16/12/2011 00:00:00","CONSTITUI O PRESENTE ADITIVO ALTERACAO DO VALOR EM 25%.","13842,5000","002013","31/12/2011 00:00:00"
"201116","2016","000402015","00012016","4/1/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","012016","29/2/2016 00:00:00"
"201116","2015","000412013","00012013","30/12/2013 00:00:00","prorroga prazo.","0,0000","042015","2/5/2015 00:00:00"
"201116","2015","000412013","00022015","27/4/2015 00:00:00","prorroga prazo.","12000,0000","042015","2/5/2016 00:00:00"
"201116","2014","000422014","00000001","1/8/2014 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","3675,0000","082014","31/12/2014 00:00:00"
"201116","2014","000422014","00012014","1/8/2014 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","3675,0000","122014","31/12/2014 00:00:00"
"201116","2016","000432015","00012016","4/1/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","012016","12/11/2016 00:00:00"
"201116","2016","000452015","00012016","4/1/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","012016","12/11/2016 00:00:00"
"201116","2012","000462012","00012012","31/7/2012 00:00:00","Consiste o presente aditivo, aditar o valor dos servicos em mais 16% (dezesseis por cento) do valor do contrato, alterando o contrato para o valor de 29.000,00.","4000,0000","002013","23/8/2012 00:00:00"
"201116","2015","000472013","00082015","19/2/2014 00:00:00","prorroga prazo.","0,0000","082015","27/5/2015 00:00:00"
"201116","2016","000472013","00112015","20/11/2015 00:00:00","prorroga prazo                                                                                                                                                                                          ","0,0000","022016","29/2/2016 00:00:00"
"201116","2016","000472013","00122015","20/2/2016 00:00:00","prorroga prazo.                                                                                                                                                                                         ","0,0000","042016","20/5/2016 00:00:00"
"201116","2016","000472015","00012016","4/1/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","012016","12/11/2016 00:00:00"
"201116","2015","000522015","00012015","2/7/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","072015","6/10/2015 00:00:00"
"201116","2015","000522015","00022015","25/9/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","092015","6/1/2016 00:00:00"
"201116","2015","000522015","00032015","22/12/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","0,0000","122015","6/4/2016 00:00:00"
"201116","2016","000522015","00042016","21/3/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","022016","6/7/2016 00:00:00"
"201116","2011","000542011","00012011","22/12/2011 00:00:00","CONSTITUI O PRESENTE ADITIVO ALTERACAO DO VALOR EM 15%.","1935,0000","002013","31/12/2011 00:00:00"
"201116","2014","000632013","00012013","31/12/2013 00:00:00","prorroga prazo.","80344,0000","042014","15/4/2015 00:00:00"
"201116","2014","000662013","00012013","31/12/2013 00:00:00","prorroga prazo.","0,0000","042014","2/5/2014 00:00:00"
"201116","2014","000662013","00012014","28/4/2014 00:00:00","prorroga prazo.","395640,0000","042014","30/4/2015 00:00:00"
"201116","2014","000682013","00012013","31/12/2013 00:00:00","prorroga prazo.","24948,0000","042014","1/5/2015 00:00:00"
"201116","2014","000692013","00012013","31/12/2013 00:00:00","prorroga prazo.","13800,0000","042014","1/5/2015 00:00:00"
"201116","2015","000702015","00012015","28/7/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","072015","6/5/2016 00:00:00"
"201116","2015","000702015","00022015","1/12/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","9500,0000","122015","6/5/2016 00:00:00"
"201116","2012","000722011","00012012","9/3/2012 00:00:00","prorroga prazo.","0,0000","002013","9/6/2012 00:00:00"
"201116","2012","000722011","00022012","11/5/2012 00:00:00","o presente aditivo consiste em aditar a adequação a planilha orçamentaria de acordo com a realizada da obra.","0,0000","002013","9/6/2012 00:00:00"
"201116","2012","000722011","00032012","8/6/2012 00:00:00","prorroga prazo.","0,0000","002013","31/7/2012 00:00:00"
"201116","2012","000722011","00042012","8/6/2012 00:00:00","Prorroga prazo","0,0000","002013","31/8/2012 00:00:00"
"201116","2012","000722011","00052012","8/6/2012 00:00:00","Prorroga prazo","0,0000","002013","30/9/2012 00:00:00"
"201116","2012","000722011","00062012","8/6/2012 00:00:00","prorrogação do prazo","0,0000","002013","30/10/2012 00:00:00"
"201116","2012","000722011","00072012","8/6/2012 00:00:00","prorrogação do prazo","0,0000","002013","30/11/2012 00:00:00"
"201116","2012","000722011","00082012","1/12/2012 00:00:00","Prorrogação","0,0000","002013","31/12/2012 00:00:00"
"201116","2015","000722014","00012015","27/7/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","072015","1/8/2016 00:00:00"
"201116","2016","000802015","00012016","30/5/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","052016","31/12/2016 00:00:00"
"201116","2013","000842013","00012013","24/9/2013 00:00:00","prorroga prazo.","0,0000","102013","23/12/2013 00:00:00"
"201116","2016","000842013","00022013","23/12/2013 00:00:00","prorroga prazo                                                                                                                                                                                          ","0,0000","022016","29/2/2016 00:00:00"
"201116","2015","000842014","00012015","22/1/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","0,0000","032015","3/6/2015 00:00:00"
"201116","2015","000842014","00022015","27/5/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","062015","3/10/2015 00:00:00"
"201116","2015","000842014","00032015","1/10/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","102015","3/2/2016 00:00:00"
"201116","2016","000842014","00042016","15/1/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","012016","3/6/2016 00:00:00"
"201116","2016","000842014","00052016","30/5/2016 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.                                                                                              ","0,0000","052016","3/10/2016 00:00:00"
"201116","2014","000862013","00012013","28/2/2014 00:00:00","Execucao dos servicos de fornecimento de refeicoes diversas, destinados as secretarias deste municipio.","41200,0000","022014","30/7/2014 00:00:00"
"201116","2014","000872014","00012014","1/12/2014 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS PARA A CONTINUIDADE DO ABASTECIMENTO D`AGUA NO LOCAL","0,0000","122014","3/1/2015 00:00:00"
"201116","2015","000892014","00012015","2/2/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","032015","5/5/2015 00:00:00"
"201116","2015","000892014","00022015","4/5/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS.","0,0000","052015","5/8/2015 00:00:00"
"201116","2015","000892014","00032015","4/8/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","082015","5/11/2015 00:00:00"
"201116","2015","000892014","00042015","23/10/2015 00:00:00","ADEQUACOES NECESSARIAS VERIFICADAS DURANTE A EXECUCAO DOS SERVICOS, BEM COMO O TERMINO TOTAL DOS SERVICOS","0,0000","122015","5/2/2016 00:00:00"
